Provider,Provider Country,SKU,Developer,Title,Version,Product Type Identifier,Units,Developer Proceeds,Begin Date,End Date,Customer Currency,Country Code,Currency of Proceeds,Apple Identifier,Customer Price,Promo Code,Parent Identifier,Subscription,Period
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,1,2.73,01/05/2013,01/05/2013,EUR,FR,EUR,451693186,4.49, ,4794K88545,Renewal,7 Days
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,16,1.82,01/05/2013,01/05/2013,GBP,GB,GBP,451693186,2.99, ,4794K88545,New,7 Days
APPLE,US,Molmini001,Associated Northcliffe Digital Limited,MailOnline Mini,1,1T,2,0,01/05/2013,01/05/2013,EUR,NL,EUR,587463123,0, , , , 
APPLE,US,Molmini001,Associated Northcliffe Digital Limited,MailOnline Mini,1,1T,4,0,01/05/2013,01/05/2013,EUR,FR,EUR,587463123,0, , , , 
APPLE,US,Molmini001,Associated Northcliffe Digital Limited,MailOnline Mini,1,1T,2,0,01/05/2013,01/05/2013,EUR,BE,EUR,587463123,0, , , , 
APPLE,US,Molmini001,Associated Northcliffe Digital Limited,MailOnline Mini,1,1T,3,0,01/05/2013,01/05/2013,SGD,SG,SGD,587463123,0, , , , 
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,12,3.5,01/05/2013,01/05/2013,USD,US,USD,451693186,4.99, ,4794K88545,Renewal,7 Days
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,8,0,01/05/2013,01/05/2013,SEK,SE,SEK,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,EUR,SI,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,SAR,SA,SAR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,3,0,01/05/2013,01/05/2013,EUR,MT,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,7,0,01/05/2013,01/05/2013,NOK,NO,NOK,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,2,0,01/05/2013,01/05/2013,EUR,AT,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,TWD,TW,TWD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,2,0,01/05/2013,01/05/2013,CNY,CN,CNY,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,15,0,01/05/2013,01/05/2013,ZAR,ZA,ZAR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,3,0,01/05/2013,01/05/2013,EUR,PT,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,2,0,01/05/2013,01/05/2013,USD,HR,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,30,0,01/05/2013,01/05/2013,EUR,NL,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,8,0,01/05/2013,01/05/2013,AED,AE,AED,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,MK,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,EUR,LU,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,23,0,01/05/2013,01/05/2013,EUR,FR,EUR,384101264,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,35,0,01/05/2013,01/05/2013,EUR,ES,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,3,0,01/05/2013,01/05/2013,USD,PK,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,148,0,01/05/2013,01/05/2013,EUR,NL,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,6,0,01/05/2013,01/05/2013,USD,QA,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,4,0,01/05/2013,01/05/2013,USD,LK,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,SAR,SA,SAR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,34,0,01/05/2013,01/05/2013,EUR,NL,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,85,0,01/05/2013,01/05/2013,ZAR,ZA,ZAR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,4,0,01/05/2013,01/05/2013,USD,PH,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,33,0,01/05/2013,01/05/2013,AED,AE,AED,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,3,0,01/05/2013,01/05/2013,SEK,SE,SEK,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,8,0,01/05/2013,01/05/2013,EUR,IT,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,4,0,01/05/2013,01/05/2013,USD,BN,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,8,0,01/05/2013,01/05/2013,NOK,NO,NOK,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,2,0,01/05/2013,01/05/2013,USD,OM,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,3,0,01/05/2013,01/05/2013,USD,MU,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,8,0,01/05/2013,01/05/2013,SAR,SA,SAR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,10,0,01/05/2013,01/05/2013,EUR,FI,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,3,0,01/05/2013,01/05/2013,USD,KE,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,3,0,01/05/2013,01/05/2013,USD,GH,USD,400442503,0, , , , 
APPLE,US,com.mos.sudoku,Associated Northcliffe Digital Limited,Mail on Sunday Sudoku,1.2,7F,1,0,01/05/2013,01/05/2013,NZD,NZ,NZD,454135939,0, , , , 
APPLE,US,iReporterEssexChronicle001,Associated Northcliffe Digital Limited,"iReporter, Essex Chronicle",1,1,2,0,01/05/2013,01/05/2013,GBP,GB,GBP,460327036,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,JPY,JP,JPY,451510290,0, , , , 
APPLE,US,com.mos.codecracker,Associated Northcliffe Digital Limited,Mail on Sunday Codecracker,1.2,1F,1,0,01/05/2013,01/05/2013,EUR,IE,EUR,454136227,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,1,0,01/05/2013,01/05/2013,USD,PA,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,606,0,01/05/2013,01/05/2013,USD,US,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,1,0,01/05/2013,01/05/2013,USD,BB,USD,400442503,0, , , , 
APPLE,US,com.bamboozle.sport001, ,Sport Quiz Pack 001, ,IA1,1,0.42,01/05/2013,01/05/2013,GBP,GB,GBP,425147893,0.69, ,BAM001, , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,JM,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,VE,USD,384101264,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,USD,AR,USD,463429891,0, , , , 
APPLE,US,co.uk.mailonsunday.monthly, ,Mail On Sunday Subscription_200_30, ,IAY,1,3.65,01/05/2013,01/05/2013,EUR,PL,EUR,498418935,5.99, ,4794K88545,New,1 Month
APPLE,US,xw_H_10, ,MOS_Crossword_H_10, ,IA1,1,0.54,01/05/2013,01/05/2013,EUR,IE,EUR,456229744,0.89, ,com.mos.crossword, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,EUR,NL,EUR,471269615,0, ,com.metro.tablet001, , 
APPLE,US,53434538456,Associated Northcliffe Digital Limited,OnTrees,1,1,13,0,01/05/2013,01/05/2013,GBP,GB,GBP,576797859,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,12,0,01/05/2013,01/05/2013,EUR,IE,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,EUR,PL,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,USD,NG,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,USD,KR,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,NOK,NO,NOK,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,ILS,IL,ILS,451510290,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,7,1,0,01/05/2013,01/05/2013,EUR,DE,EUR,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1825,0,01/05/2013,01/05/2013,GBP,GB,GBP,465059515,0, , , , 
APPLE,US,com.mos.crossword,Associated Northcliffe Digital Limited,Mail on Sunday Crossword,1.2,7F,1,0,01/05/2013,01/05/2013,USD,US,USD,454136366,0, , , , 
APPLE,US,2L23635VFW,Associated Northcliffe Digital Limited,Kate,1,1T,1,0,01/05/2013,01/05/2013,EUR,DE,EUR,523116092,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,1,0,01/05/2013,01/05/2013,EUR,DE,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,3,0,01/05/2013,01/05/2013,EUR,ES,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,1,0,01/05/2013,01/05/2013,EUR,MT,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,1,0,01/05/2013,01/05/2013,DKK,DK,DKK,463429891,0, , , , 
APPLE,US,uk.co.dailymail.yearly, ,Daily Mail Subscriptions_600_365, ,IAY,1,105,01/05/2013,01/05/2013,USD,US,USD,451693189,149.99, ,4794K88545,Renewal,1 Year
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,7,3,0,01/05/2013,01/05/2013,AUD,AU,AUD,465059515,0, , , , 
APPLE,US,inspire001,Associated Northcliffe Digital Limited,YOU INSPIRE,1.3,1T,2,0,01/05/2013,01/05/2013,USD,US,USD,417945164,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,114,0,01/05/2013,01/05/2013,AUD,AU,AUD,400442503,0, , , , 
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,1,2.73,01/05/2013,01/05/2013,EUR,CY,EUR,451693186,4.49, ,4794K88545,Renewal,7 Days
APPLE,US,uk.co.dailymail.weekly, ,Daily Mail Subscriptions_100_7, ,IAY,1,2.73,01/05/2013,01/05/2013,EUR,FR,EUR,451693186,4.49, ,4794K88545,New,7 Days
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,USD,TH,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,11,0,01/05/2013,01/05/2013,EUR,ES,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,EG,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,5,0,01/05/2013,01/05/2013,EUR,GR,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,USD,IS,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,1,0,01/05/2013,01/05/2013,RUB,RU,RUB,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,2236,0,01/05/2013,01/05/2013,GBP,GB,GBP,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,3,0,01/05/2013,01/05/2013,EUR,ES,EUR,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,4,0,01/05/2013,01/05/2013,USD,PH,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,USD,KW,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,3,0,01/05/2013,01/05/2013,DKK,DK,DKK,384101264,0, , , , 
APPLE,US,WorldWideFestivalSub01, ,WorldWideFestivalSub, ,IAC,5,0,01/05/2013,01/05/2013,GBP,GB,GBP,570699896,0, ,metro.wwfestival.001, , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,7,0,01/05/2013,01/05/2013,JPY,JP,JPY,384101264,0, , , , 
APPLE,US,inspire001,Associated Northcliffe Digital Limited,YOU INSPIRE,1.3,1T,1,0,01/05/2013,01/05/2013,ZAR,ZA,ZAR,417945164,0, , , , 
APPLE,US,metro.wwfestival.001,Associated Northcliffe Digital Limited,Worldwide Festival,1.0.2,1T,1,0,01/05/2013,01/05/2013,GBP,GB,GBP,537621577,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,11,0,01/05/2013,01/05/2013,EUR,ES,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,19,0,01/05/2013,01/05/2013,USD,TH,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,13,0,01/05/2013,01/05/2013,IDR,ID,IDR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,9,0,01/05/2013,01/05/2013,EUR,LU,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,3,0,01/05/2013,01/05/2013,USD,UG,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,1,0,01/05/2013,01/05/2013,USD,KZ,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,18,0,01/05/2013,01/05/2013,DKK,DK,DKK,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,5,0,01/05/2013,01/05/2013,CNY,CN,CNY,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,1,0,01/05/2013,01/05/2013,USD,HR,USD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,18,0,01/05/2013,01/05/2013,SGD,SG,SGD,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,7T,2,0,01/05/2013,01/05/2013,EUR,LT,EUR,400442503,0, , , , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,1,0,01/05/2013,01/05/2013,USD,MW,USD,400442503,0, , , , 
APPLE,US,xw_E_10, ,MOS_Crossword_E_10, ,IA1,1,0.42,01/05/2013,01/05/2013,GBP,GB,GBP,456229482,0.69, ,com.mos.crossword, , 
APPLE,US,uk.co.dailymail.monthly, ,Daily Mail Subscriptions_200_30, ,IAY,83,6.08,01/05/2013,01/05/2013,GBP,GB,GBP,451693187,9.99, ,4794K88545,Renewal,1 Month
APPLE,US,uk.co.dailymail.monthly, ,Daily Mail Subscriptions_200_30, ,IAY,1,9.8,01/05/2013,01/05/2013,USD,US,USD,451693187,13.99, ,4794K88545,New,1 Month
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,NZD,NZ,NZD,451510290,0, , , , 
APPLE,US,uk.co.mailonline.dmkate.fullsupplement1, ,Full Supplement, ,IA1,1,0.54,01/05/2013,01/05/2013,EUR,IE,EUR,524323145,0.89, ,2L23635VFW, , 
APPLE,US,molipad001,Associated Northcliffe Digital Limited,MailOnline for iPad,2,1T,1,0,01/05/2013,01/05/2013,USD,PE,USD,400442503,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,319,0,01/05/2013,01/05/2013,USD,US,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,7,2,0,01/05/2013,01/05/2013,USD,BR,USD,384101264,0, , , , 
APPLE,US,placeholder,Associated Northcliffe Digital Limited,MailOnline,1.5.9,1,1,0,01/05/2013,01/05/2013,USD,AI,USD,384101264,0, , , , 
APPLE,US,uk.co.northcliffedigital.wowcher,Associated Northcliffe Digital Limited,Wowcher,2.1.1,1,870,0,01/05/2013,01/05/2013,GBP,GB,GBP,469033575,0, , , , 
APPLE,US,uk.co.northcliffedigital.wowcher,Associated Northcliffe Digital Limited,Wowcher,2.1.1,7,132,0,01/05/2013,01/05/2013,GBP,GB,GBP,469033575,0, , , , 
APPLE,US,com.metro.phoneedition.freesubscription, ,Metro Phone Edition Subscription, ,IAC,5,0,01/05/2013,01/05/2013,EUR,IE,EUR,542378621,0, ,com.metro.phone001, , 
APPLE,US,com.metro.phoneedition.freesubscription, ,Metro Phone Edition Subscription, ,IAC,1,0,01/05/2013,01/05/2013,USD,HR,USD,542378621,0, ,com.metro.phone001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,HKD,HK,HKD,471269615,0, ,com.metro.tablet001, , 
APPLE,US,com.metro.tablet.freesubscription, ,Metro Subscription, ,IAC,1,0,01/05/2013,01/05/2013,USD,LK,USD,471269615,0, ,com.metro.tablet001, , 
APPLE,US,co.uk.mailonsunday.weekly, ,Mail On Sunday Subscription_100_7, ,IAY,1,2.8,01/05/2013,01/05/2013,CAD,CA,CAD,492605751,3.99, ,4794K88545,Renewal,7 Days
APPLE,US,xw_G_10, ,MOS_Crossword_G_10, ,IA1,1,0.54,01/05/2013,01/05/2013,EUR,IE,EUR,456229662,0.89, ,com.mos.crossword, , 
APPLE,US,BAM001,Associated Northcliffe Digital Limited,Bamboozle! - The Classic Teletext Quiz Game,2.6,1F,1,0,01/05/2013,01/05/2013,SEK,SE,SEK,384407005,0, , , , 
APPLE,US,BAM001,Associated Northcliffe Digital Limited,Bamboozle! - The Classic Teletext Quiz Game,2.6,1F,1,0,01/05/2013,01/05/2013,EUR,IE,EUR,384407005,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,2,0,01/05/2013,01/05/2013,TRY,TR,TRY,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,1,0,01/05/2013,01/05/2013,USD,TH,USD,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,2,0,01/05/2013,01/05/2013,EUR,IT,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,1,0,01/05/2013,01/05/2013,RUB,RU,RUB,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,1,0,01/05/2013,01/05/2013,EUR,MT,EUR,451510290,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,7T,5,0,01/05/2013,01/05/2013,EUR,FR,EUR,451510290,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,1,0,01/05/2013,01/05/2013,AED,AE,AED,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,7,485,0,01/05/2013,01/05/2013,GBP,GB,GBP,465059515,0, , , , 
APPLE,US,com.metro.phone001,Associated Northcliffe Digital Limited,Metro Phone Edition,1.2,1,27,0,01/05/2013,01/05/2013,EUR,IE,EUR,465059515,0, , , , 
APPLE,US,com.mos.crossword,Associated Northcliffe Digital Limited,Mail on Sunday Crossword,1.2,1F,1,0,01/05/2013,01/05/2013,USD,TH,USD,454136366,0, , , , 
APPLE,US,co.uk.mailonsunday.weekly, ,Mail On Sunday Subscription_100_7, ,IAY,2,1.52,01/05/2013,01/05/2013,GBP,GB,GBP,492605751,2.49, ,4794K88545,New,7 Days
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,CNY,CN,CNY,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,CHF,CH,CHF,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,1,0,01/05/2013,01/05/2013,SAR,SA,SAR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,1,0,01/05/2013,01/05/2013,USD,AZ,USD,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,7T,7,0,01/05/2013,01/05/2013,EUR,IT,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,39,0,01/05/2013,01/05/2013,EUR,IE,EUR,463429891,0, , , , 
APPLE,US,com.metro.tablet001,Associated Northcliffe Digital Limited,Metro Tablet Edition,1.3.0,1T,1,0,01/05/2013,01/05/2013,EUR,LV,EUR,463429891,0, , , , 
APPLE,US,4794K88545,Associated Northcliffe Digital Limited,Daily Mail Newspaper,1.06,1T,35,0,01/05/2013,01/05/2013,USD,US,USD,451510290,0, , , , 

